Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
F003M;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR427 50M;RL;0.0;1.228;0.9;0.0;0.0133;2.1413
F003M;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR427 50M;RL;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F003M;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM AMARELO MAXFIO 450/750V NBR427 50M;RL;0.0;0.77;1.1;0.0;0.013;1.883
F254;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM ROSA MAXFIO 450/750V NBR427 100M;RL;0.0;1.228;0.9;0.0;0.0133;2.1413
F254;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM ROSA MAXFIO 450/750V NBR427 100M;RL;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F254;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM ROSA MAXFIO 450/750V NBR427 100M;RL;0.0;0.77;1.1;0.0;0.013;1.883
F257;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM LARANJA MAXFIO 450/750V NBR247 100M;RL;0.0;1.228;0.9;0.0;0.0133;2.1413
F257;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM LARANJA MAXFIO 450/750V NBR247 100M;RL;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F257;CEL-FLEX 1,5MM;CABO ELETRICO FLEX 1,5MM LARANJA MAXFIO 450/750V NBR247 100M;RL;0.0;0.77;1.1;0.0;0.013;1.883
F265B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;1.228;0.9;0.0;0.0133;2.1413
F265B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F265B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;0.77;1.1;0.0;0.013;1.883
F266B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;1.228;0.9;0.0;0.0133;2.1413
F266B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F266B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;0.77;1.1;0.0;0.013;1.883
F268B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;1.228;0.9;0.0;0.0133;2.1413
F268B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F268B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.77;1.1;0.0;0.013;1.883
F267B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AMARELO 450/750V MAXFIO METRO (BOBINA);M;0.0;1.228;0.9;0.0;0.0133;2.1413
F267B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AMARELO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
F267B;CEL-FLEX 1,5MM;CABO ELETRICO FLEX ATOX 1,5MM AMARELO 450/750V MAXFIO METRO (BOBINA);M;0.0;0.77;1.1;0.0;0.013;1.883
F028;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;8.038;3.402;0.0;0.0133;11.4533
F028;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;4.62;3.8;0.0;0.025;8.445
F028;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;5.5;3.6;0.0;0.025;9.125
F027B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
F027B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
F027B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
F025B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
F025B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
F025B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
F026B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
F026B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
F026B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
F028B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
F028B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
F028B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
F029B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
F029B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
F029B;CEL-FLEX 10,0MM;CABO ELETRICO FLEX 10,0MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
2973;CEL-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V IMPERIUM METRO (BOBINA);M;0.0;8.038;3.402;0.0;0.0133;11.4533
2973;CEL-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V IMPERIUM METRO (BOBINA);M;0.0;4.62;3.8;0.0;0.025;8.445
2973;CEL-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 10,0MM VERMELHO 450/750V IMPERIUM METRO (BOBINA);M;0.0;5.5;3.6;0.0;0.025;9.125
F041;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# 100M;RL;0.0;12.1;4.9;0.0;0.03;17.03
F041;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# 100M;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F041;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# 100M;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F041B;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;12.1;4.9;0.0;0.03;17.03
F041B;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F041B;CEL-FLEX 16,0MM;CABO ELETRICO FLEXIVEL 16,0MM PRETO MAXFIO# METRO (BOBINA);M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F158;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M;RL;0.0;12.1;4.9;0.0;0.03;17.03
F158;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F158;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F159;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 100M;RL;0.0;12.1;4.9;0.0;0.03;17.03
F159;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 100M;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F159;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM AZUL MAXFIO 450/750 NBR427 100M;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F161;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 100M;RL;0.0;12.1;4.9;0.0;0.03;17.03
F161;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 100M;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F161;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM VERMELHO MAXFIO 450/750 NBR427 100M;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F167B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;12.1;4.9;0.0;0.03;17.03
F167B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F167B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F184;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 100M;RL;0.0;12.1;4.9;0.0;0.03;17.03
F184;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 100M;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F184;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 100M;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F184B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;12.1;4.9;0.0;0.03;17.03
F184B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F184B;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM BRANCO MAXFIO 450/750 NBR427 METRO (BOBINA);M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F167;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M RL;RL;0.0;12.1;4.9;0.0;0.03;17.03
F167;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M RL;RL;0.0;7.74;4.267;0.0;0.025;12.032000000000002
F167;CEL-FLEX 16,0MM;CABO ELETRICO FLEX 16,0MM PRETO MAXFIO 450/750 NBR427 100M RL;RL;0.0;8.64;0.0;0.0;0.025;8.665000000000001
F011;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F011;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F011;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F007;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F007;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F007;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 100M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F008B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F008B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F008B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F009B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F009B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F009B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F010B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F010B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F010B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F011B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F011B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F011B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F012B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F012B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F012B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F166;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 100M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F166;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 100M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F166;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM CINZA MAXFIO 450/750V NBR247 100M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F009M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F009M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F009M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F010M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 50M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F010M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 50M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F010M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM VERDE MAXFIO 450/750V NBR247 50M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F011M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F011M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F011M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F012M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 50M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F012M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 50M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F012M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM BRANCO MAXFIO 450/750V NBR247 50M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F007M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F007M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F007M;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F245;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM LILÁS MAXFIO 100M;RL;0.0;2.0;1.0;0.0;0.0133;3.0133
F245;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM LILÁS MAXFIO 100M;RL;0.0;1.1;1.5;0.0;0.016;2.616
F245;CEL-FLEX 2,5MM;CABO ELETRICO FLEX 2,5MM LILÁS MAXFIO 100M;RL;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F262B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F262B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F262B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERMELHO 450/750V MAXFIO METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F263B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F263B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F263B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM VERDE 450/750V MAXFIO METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F264B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;2.0;1.0;0.0;0.0133;3.0133
F264B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;1.1;1.5;0.0;0.016;2.616
F264B;CEL-FLEX 2,5MM;CABO ELETRICO FLEX ATOX 2,5MM AZUL 450/750V MAXFIO METRO (BOBINA);M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
F042;CEL-FLEX 25,0MM;CABO ELETRICO FLEXIVEL 25,0MM PRETO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0
F045;CEL-FLEX 25,0MM;CABO ELETRICO FLEXIVEL 25,0MM AZUL MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0
F046;CEL-FLEX 25,0MM;CABO ELETRICO FLEXIVEL 25,0MM VERMELHO MAXFIO# 100M;RL;0.0;0.0;0.0;0.0;0.0;0.0
F016;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F016;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F016;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERDE MAXFIO 450/750V NBR247 100M;RL;0.0;1.98;1.8;0.0;0.018;3.798
F017;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F017;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F017;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AZUL MAXFIO 450/750V NBR247 100M;RL;0.0;1.98;1.8;0.0;0.018;3.798
F018;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F018;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F018;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM BRANCO MAXFIO 450/750V NBR247 100M;RL;0.0;1.98;1.8;0.0;0.018;3.798
F014B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;3.126;1.709;0.0;0.0133;4.8483
F014B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.76;1.9;0.0;0.018;3.678
F014B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM VERMELHO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.98;1.8;0.0;0.018;3.798
F013B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;3.126;1.709;0.0;0.0133;4.8483
F013B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.76;1.9;0.0;0.018;3.678
F013B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM PRETO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.98;1.8;0.0;0.018;3.798
F015B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;3.126;1.709;0.0;0.0133;4.8483
F015B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.76;1.9;0.0;0.018;3.678
F015B;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,0MM AMARELO MAXFIO 450/750V NBR247 METRO (BOBINA);M;0.0;1.98;1.8;0.0;0.018;3.798
F246M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F246M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F246M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AMARELO MAXFIO 450/750V NBR247 50M;RL;0.0;1.98;1.8;0.0;0.018;3.798
F247M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F247M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F247M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM AZUL MAXFIO 450/750V NBR247 50M;RL;0.0;1.98;1.8;0.0;0.018;3.798
F248M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;3.126;1.709;0.0;0.0133;4.8483
F248M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;1.76;1.9;0.0;0.018;3.678
F248M;CEL-FLEX 4,0MM;CABO ELETRICO FLEX 4,00MM PRETO MAXFIO 450/750V NBR247 50M;RL;0.0;1.98;1.8;0.0;0.018;3.798
